index,slack,requirement,datapath_delay,logic_levels,startpoint,endpoint,path_group
1130,3.212,15.000,11.689,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/alu_operand_c_ex_o_reg[5]/D,
1131,3.213,15.000,11.724,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[13].mem_reg[13][7]/D,
1132,3.213,15.000,11.739,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[23].mem_reg[23][23]/D,
1133,3.213,15.000,11.771,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[17].mem_reg[17][8]/D,
1134,3.215,15.000,11.696,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[13].mem_reg[13][24]/D,
1135,3.217,15.000,11.734,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[11].mem_reg[11][31]/D,
1136,3.217,15.000,11.734,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[16].mem_reg[16][27]/D,
1137,3.218,15.000,11.771,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[2].mem_reg[2][21]/D,
1138,3.218,15.000,11.766,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[24].mem_reg[24][8]/D,
1139,3.220,15.000,11.803,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[29].mem_reg[29][2]/D,
1140,3.221,15.000,11.731,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[15].mem_reg[15][18]/D,
1141,3.221,15.000,11.691,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[5].mem_reg[5][24]/D,
1142,3.221,15.000,11.649,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[3].mem_reg[3][2]/D,
1143,3.222,15.000,11.729,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[4].mem_reg[4][27]/D,
1144,3.222,15.000,11.730,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[18].mem_reg[18][18]/D,
1145,3.223,15.000,11.490,10,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[5]/C,core_i/core_i/cs_registers_i/mcause_q_reg[2]/CE,
1146,3.224,15.000,11.725,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[26].mem_reg[26][31]/D,
1147,3.224,15.000,11.713,8,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[13].mem_reg[13][5]/D,
1148,3.225,15.000,11.717,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[24].mem_reg[24][7]/D,
1149,3.225,15.000,11.727,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[18].mem_reg[18][25]/D,
1150,3.226,15.000,11.443,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[0][16]/CE,
1151,3.226,15.000,11.443,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[0][4]/CE,
1152,3.227,15.000,11.687,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[1].mem_reg[1][8]/D,
1153,3.227,15.000,11.726,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[10].mem_reg[10][23]/D,
1154,3.227,15.000,11.708,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[1]/D,
1155,3.228,15.000,11.685,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[8].mem_reg[8][24]/D,
1156,3.228,15.000,11.441,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[0][10]/CE,
1157,3.228,15.000,11.441,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[0][17]/CE,
1158,3.228,15.000,11.441,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[0][22]/CE,
1159,3.228,15.000,11.441,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[0][29]/CE,
1160,3.228,15.000,11.441,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[0][6]/CE,
1161,3.229,15.000,11.332,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[2].gen_implemented.mhpmcounter_q_reg[2][4]/D,
1162,3.229,15.000,11.676,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/alu_operand_c_ex_o_reg[31]/D,
1163,3.230,15.000,11.640,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[6].mem_reg[6][2]/D,
1164,3.231,15.000,11.720,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[21].mem_reg[21][31]/D,
1165,3.232,15.000,11.439,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[1][10]/CE,
1166,3.235,15.000,11.722,10,core_i/core_i/id_stage_i/alu_operand_a_ex_o_reg[2]/C,core_i/core_i/ex_stage_i/alu_i/alu_div_i/BReg_DP_reg[23]/D,
1167,3.236,15.000,11.620,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[3]/C,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[11]/D,
1168,3.236,15.000,11.435,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[1][19]/CE,
1169,3.236,15.000,11.435,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[1][23]/CE,
1170,3.236,15.000,11.435,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[1][5]/CE,
1171,3.236,15.000,11.435,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[1][7]/CE,
1172,3.236,15.000,11.477,10,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[5]/C,core_i/core_i/cs_registers_i/mcause_q_reg[0]/CE,
1173,3.236,15.000,11.704,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[7].mem_reg[7][3]/D,
1174,3.237,15.000,11.619,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[3]/C,core_i/core_i/id_stage_i/alu_operand_a_ex_o_reg[11]/D,
1175,3.237,15.000,11.750,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[20].mem_reg[20][3]/D,
1176,3.238,15.000,11.743,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[17].mem_reg[17][7]/D,
1177,3.239,15.000,11.702,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[26].mem_reg[26][3]/D,
1178,3.240,15.000,11.738,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/mult_operand_a_ex_o_reg[17]/D,
1179,3.241,15.000,11.742,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[25].mem_reg[25][8]/D,
1180,3.242,15.000,11.426,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[0][24]/CE,
1181,3.242,15.000,11.426,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[0][25]/CE,
1182,3.242,15.000,11.426,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[0][8]/CE,
1183,3.242,15.000,11.737,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/mult_operand_b_ex_o_reg[17]/D,
1184,3.242,15.000,11.426,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[1][18]/CE,
1185,3.242,15.000,11.426,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[1][26]/CE,
1186,3.242,15.000,11.426,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[1][28]/CE,
1187,3.242,15.000,11.426,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[1][2]/CE,
1188,3.242,15.000,11.739,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[30].mem_reg[30][8]/D,
1189,3.242,15.000,11.674,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[3].gen_implemented.mhpmcounter_q_reg[3][53]/D,
1190,3.243,15.000,11.434,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/cs_registers_i/mtvec_q_reg[10]/CE,
1191,3.243,15.000,11.434,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/cs_registers_i/mtvec_q_reg[12]/CE,
1192,3.243,15.000,11.434,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/cs_registers_i/mtvec_q_reg[16]/CE,
1193,3.243,15.000,11.434,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/cs_registers_i/mtvec_q_reg[9]/CE,
1194,3.244,15.000,11.557,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/csr_op_ex_o_reg[1]/D,
1195,3.245,15.000,11.583,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[10].mem_reg[10][12]/D,
1196,3.245,15.000,11.710,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[4].mem_reg[4][25]/D,
1197,3.245,15.000,11.732,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[17]/D,
1198,3.245,15.000,11.470,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/cs_registers_i/mtvec_q_reg[17]/CE,
1199,3.246,15.000,11.627,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/cs_registers_i/gen_mhpmevent[3].gen_implemented.mhpmevent_q_reg[3][12]/D,
1200,3.246,15.000,11.695,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[30].mem_reg[30][3]/D,
1201,3.246,15.000,11.704,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[4].mem_reg[4][21]/D,
1202,3.247,15.000,11.741,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[19].mem_reg[19][3]/D,
1203,3.248,15.000,11.620,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[13].mem_reg[13][8]/D,
1204,3.248,15.000,11.704,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[8].mem_reg[8][25]/D,
1205,3.249,15.000,11.691,8,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[22].mem_reg[22][5]/D,
1206,3.249,15.000,11.656,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[3]/C,core_i/core_i/id_stage_i/mult_operand_c_ex_o_reg[6]/D,
1207,3.249,15.000,11.462,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/cs_registers_i/mtvec_q_reg[0]/CE,
1208,3.249,15.000,11.368,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[3].gen_implemented.mhpmcounter_q_reg[3][6]/D,
1209,3.250,15.000,11.696,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[3].mem_reg[3][21]/D,
1210,3.250,15.000,11.743,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[12].mem_reg[12][27]/D,
1211,3.251,15.000,11.692,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[20].mem_reg[20][7]/D,
1212,3.253,15.000,11.741,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[26].mem_reg[26][27]/D,
1213,3.253,15.000,11.699,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[22].mem_reg[22][31]/D,
1214,3.253,15.000,11.346,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[2].gen_implemented.mhpmcounter_q_reg[2][6]/D,
1215,3.253,15.000,11.666,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[0].gen_implemented.mhpmcounter_q_reg[0][53]/D,
1216,3.254,15.000,11.690,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[17].mem_reg[17][3]/D,
1217,3.255,15.000,11.703,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[1].mem_reg[1][24]/D,
1218,3.255,15.000,11.685,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[19].mem_reg[19][7]/D,
1219,3.257,15.000,11.614,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[10].mem_reg[10][8]/D,
1220,3.258,15.000,11.410,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[0][18]/CE,
1221,3.258,15.000,11.410,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[0][26]/CE,
1222,3.258,15.000,11.410,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[0][28]/CE,
1223,3.258,15.000,11.410,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[0][2]/CE,
1224,3.258,15.000,11.760,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[29].mem_reg[29][8]/D,
1225,3.258,15.000,11.704,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[3].gen_implemented.mhpmcounter_q_reg[3][58]/D,
1226,3.259,15.000,11.352,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[3]/D,
1227,3.259,15.000,11.693,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[30].mem_reg[30][25]/D,
1228,3.259,15.000,11.363,8,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/cs_registers_i/mtvec_q_reg[9]/D,
1229,3.260,15.000,11.677,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/alu_operand_c_ex_o_reg[4]/D,
1230,3.261,15.000,11.614,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[12].mem_reg[12][8]/D,
1231,3.261,15.000,11.679,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[4].mem_reg[4][3]/D,
1232,3.261,15.000,11.688,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[1].mem_reg[1][21]/D,
1233,3.261,15.000,11.679,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[3].mem_reg[3][3]/D,
1234,3.261,15.000,11.560,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/cs_registers_i/mie_q_reg[18]/D,
1235,3.261,15.000,11.341,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[3].gen_implemented.mhpmcounter_q_reg[3][33]/D,
1236,3.263,15.000,11.408,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[0][12]/CE,
1237,3.263,15.000,11.408,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[0][14]/CE,
1238,3.263,15.000,11.408,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[0][19]/CE,
1239,3.263,15.000,11.408,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[0][20]/CE,
1240,3.263,15.000,11.408,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[0][23]/CE,
1241,3.263,15.000,11.408,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[0][30]/CE,
1242,3.263,15.000,11.408,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[0][3]/CE,
1243,3.263,15.000,11.408,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[0][5]/CE,
1244,3.263,15.000,11.408,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[0][7]/CE,
1245,3.263,15.000,11.408,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/prefetch_buffer_i/fifo_i/mem_q_reg[0][9]/CE,
1246,3.263,15.000,11.729,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[25].mem_reg[25][25]/D,
1247,3.263,15.000,11.406,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/instr_rdata_id_o_reg[29]/CE,
1248,3.263,15.000,11.406,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/instr_rdata_id_o_reg[2]/CE,
1249,3.263,15.000,11.406,11,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/if_stage_i/is_compressed_id_o_reg/CE,
1250,3.263,15.000,11.673,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[8].mem_reg[8][7]/D,
1251,3.266,15.000,11.675,8,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[15].mem_reg[15][5]/D,
1252,3.267,15.000,11.336,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[2].gen_implemented.mhpmcounter_q_reg[2][1]/D,
1253,3.268,15.000,11.544,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/cs_registers_i/mie_q_reg[3]/D,
1254,3.270,15.000,11.402,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/alu_operand_c_ex_o_reg[23]/CE,
1255,3.270,15.000,11.402,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/alu_operand_c_ex_o_reg[25]/CE,
1256,3.270,15.000,11.644,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[0].gen_implemented.mhpmcounter_q_reg[0][21]/D,
1257,3.270,15.000,11.673,8,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[30].mem_reg[30][5]/D,
1258,3.270,15.000,11.682,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[13].mem_reg[13][25]/D,
1259,3.270,15.000,11.551,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/cs_registers_i/mscratch_q_reg[19]/D,
1260,3.271,15.000,11.645,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[2].gen_implemented.mhpmcounter_q_reg[2][48]/D,
1261,3.272,15.000,11.635,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[20].mem_reg[20][16]/D,
1262,3.272,15.000,11.747,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[0].gen_implemented.mhpmcounter_q_reg[0][16]/D,
1263,3.273,15.000,11.525,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/cs_registers_i/gen_trigger_regs.tmatch_value_q_reg[15]/D,
1264,3.274,15.000,11.678,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[23].mem_reg[23][31]/D,
1265,3.274,15.000,11.668,8,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[19].mem_reg[19][5]/D,
1266,3.274,15.000,11.718,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[25].mem_reg[25][27]/D,
1267,3.274,15.000,11.708,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[29].mem_reg[29][3]/D,
1268,3.274,15.000,11.678,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[17].mem_reg[17][31]/D,
1269,3.275,15.000,11.638,10,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[3].gen_implemented.mhpmcounter_q_reg[3][24]/D,
1270,3.275,15.000,11.709,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[23].mem_reg[23][2]/D,
1271,3.276,15.000,11.390,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/alu_operand_c_ex_o_reg[14]/CE,
1272,3.276,15.000,11.390,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/alu_operand_c_ex_o_reg[15]/CE,
1273,3.276,15.000,11.390,9,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]/C,core_i/core_i/id_stage_i/alu_operand_c_ex_o_reg[17]/CE,
